5,0.6557299999999998,0.5330039999999998,0.66633,0.6183546666666665,0.0,0.0,0.0,0.0
10,0.6886279999999999,0.549566,0.69561,0.6446013333333332,0.0,0.0,0.0,0.0
15,0.709848,0.5784979999999998,0.73797,0.6754386666666665,0.0,0.0,0.0,0.0
20,0.7189540000000001,0.598166,0.7634020000000001,0.6935073333333334,0.0,0.0,0.0,0.0
25,0.7523139999999999,0.6168199999999999,0.782422,0.7171853333333332,0.0,0.0,0.0,0.0
30,0.7462120000000002,0.6242619999999999,0.7962280000000003,0.7222340000000002,0.0,0.0,0.0,0.0
35,0.7453539999999996,0.636026,0.8087919999999998,0.7300573333333332,0.0,0.0,0.0,0.0
40,0.7621100000000003,0.6388719999999999,0.8161799999999999,0.739054,0.0,0.0,0.0,0.0
45,0.7692839999999999,0.681974,0.8392480000000002,0.7635019999999999,0.0,0.0,0.0,0.0
50,0.7895760000000002,0.7048319999999998,0.8648380000000002,0.7864153333333334,0.0,0.0,0.0,0.0
55,0.8131600000000002,0.7118100000000002,0.9048020000000001,0.8099240000000002,0.0,0.0,0.0,0.0
60,0.8115919999999999,0.7290399999999999,0.900592,0.8137413333333332,0.0,0.0,0.0,0.0
65,0.8361460000000001,0.7393480000000001,0.9073399999999999,0.8276113333333334,0.0,0.0,0.0,0.0
70,0.7838699999999998,0.7170319999999998,0.8960579999999999,0.7989866666666665,0.0,0.0,0.0,0.0
75,0.8394099999999999,0.7413100000000005,0.907302,0.8293406666666668,0.0,0.0,0.0,0.0
80,0.825266,0.7438779999999998,0.9011540000000002,0.8234326666666667,0.0,0.0,0.0,0.0
85,0.8323619999999998,0.7465179999999999,0.8963339999999999,0.8250713333333333,0.0,0.0,0.0,0.0
90,0.8380459999999998,0.746554,0.9086699999999999,0.83109,0.0,0.0,0.0,0.0
95,0.8379040000000002,0.7408500000000001,0.9107299999999999,0.8298280000000001,0.0,0.0,0.0,0.0
100,0.8343220000000002,0.752676,0.907896,0.8316313333333335,0.0,0.0,0.0,0.0
105,0.831224,0.7479139999999999,0.9054380000000001,0.828192,0.0,0.0,0.0,0.0
110,0.833454,0.7445860000000001,0.9063500000000001,0.8281300000000001,0.0,0.0,0.0,0.0
115,0.850178,0.74861,0.9214239999999998,0.8400706666666666,0.0,0.0,0.0,0.0
120,0.8428019999999996,0.7499819999999999,0.9228520000000002,0.8385453333333333,0.0,0.0,0.0,0.0
125,0.8440420000000001,0.7499199999999999,0.921294,0.8384186666666666,0.0,0.0,0.0,0.0
130,0.837582,0.7541640000000001,0.9151659999999999,0.8356373333333332,0.0,0.0,0.0,0.0
135,0.8383019999999999,0.7470339999999998,0.914778,0.8333713333333331,0.0,0.0,0.0,0.0
140,0.845052,0.7552899999999996,0.925114,0.8418186666666664,0.0,0.0,0.0,0.0
145,0.846512,0.7551359999999999,0.9222300000000003,0.8412926666666668,0.0,0.0,0.0,0.0
150,0.84569,0.752188,0.9238919999999995,0.8405899999999998,0.0,0.0,0.0,0.0
155,0.8413540000000002,0.7538980000000001,0.9213399999999997,0.838864,0.0,0.0,0.0,0.0
160,0.8478580000000002,0.752678,0.9217580000000002,0.8407646666666668,0.0,0.0,0.0,0.0
165,0.842634,0.7535200000000001,0.9196960000000002,0.8386166666666668,0.0,0.0,0.0,0.0
170,0.8433220000000001,0.7544899999999997,0.9235559999999998,0.840456,0.0,0.0,0.0,0.0
175,0.8458259999999999,0.7517760000000001,0.922386,0.8399960000000001,0.0,0.0,0.0,0.0
180,0.83396,0.7494699999999999,0.9232139999999999,0.8355479999999998,0.0,0.0,0.0,0.0
185,0.8474720000000002,0.7542519999999999,0.9267040000000004,0.8428093333333336,0.0,0.0,0.0,0.0
190,0.8462400000000001,0.7540460000000002,0.9244160000000001,0.8415673333333334,0.0,0.0,0.0,0.0
195,0.8475560000000002,0.7545039999999998,0.924896,0.8423186666666668,0.0,0.0,0.0,0.0
200,0.8464100000000002,0.7536260000000001,0.9249920000000001,0.8416760000000001,0.0,0.0,0.0,0.0
