1,0.649452,0.650056,0.8478060000000001,0.7157713333333332,0.56071,0.6397059999999999,0.7848060000000001,0.6617406666666666,21.90504660471039,11.353180684176273,6.6113870734094,13.289871454098687,22.562624219961886,12.762952184633606,8.788888753258332,14.70482171928461
2,0.568452,0.600742,0.8334939999999998,0.6675626666666666,0.511512,0.603038,0.7792140000000001,0.6312546666666666,21.58296558757502,10.95966785782933,6.940358684623963,13.160997376676102,19.673126085736065,10.78097177014568,8.624854264924833,13.026317373602192
3,0.789514,0.6935279999999997,0.893222,0.792088,0.598822,0.707538,0.802122,0.7028273333333334,37.63442725054544,26.414076218797575,17.46965949517832,27.17272098817378,40.26245008584357,28.956355767072008,27.244503652504765,32.15443650180678
4,0.6548460000000002,0.6955320000000002,0.8567139999999999,0.7356973333333334,0.63923,0.7067819999999999,0.7878799999999998,0.7112973333333333,22.357080573036555,11.07134253119326,8.651401867222967,14.026608323817593,19.903044445676045,11.61177640833809,9.002220015046253,13.505680289686795
5,0.626584,0.6468219999999999,0.7758599999999999,0.6830886666666666,0.590902,0.66604,0.741652,0.666198,19.9149528134377,13.08251921964729,10.977686782590323,14.658386271891771,17.849974854741426,13.288865145110622,10.606785561592915,13.915208520481654
6,0.828002,0.7334279999999999,0.8994120000000002,0.8202806666666667,0.6920740000000001,0.7505700000000001,0.824862,0.7558353333333333,20.815650551110508,11.773307779127736,7.633164604896762,13.407374311711669,23.585729545524845,14.050377143759851,11.513688493711989,16.383265060998895
7,0.833386,0.7305059999999999,0.889088,0.8176599999999999,0.72181,0.7530040000000001,0.8280359999999999,0.7676166666666666,20.791617902028005,11.068572487253604,7.132146390981216,12.997445593420942,21.697137354140704,11.328360458889938,9.488090602880606,14.17119613863708
8,0.799858,0.7074479999999999,0.8590660000000002,0.7887906666666668,0.6762679999999999,0.6955359999999999,0.7648400000000001,0.7122146666666667,20.713379686058765,17.653433755802443,9.907280951333238,16.091364797731483,21.384450755484462,18.372910983355784,13.549852794845224,17.76907151122849
9,0.850206,0.7307159999999999,0.902008,0.8276433333333334,0.698528,0.750506,0.8174720000000001,0.755502,23.402298634942035,15.086507676704068,10.884576855020814,16.45779438888897,28.87827744314985,19.16675283486322,17.07461767291977,21.706549316977615
10,0.8437919999999999,0.73588,0.88857,0.8227473333333334,0.7229979999999998,0.7502020000000003,0.8160819999999999,0.763094,24.6836613051417,11.479819235527055,7.33198695587391,14.498489165514222,25.41109383716244,11.87096883178618,10.248979725067096,15.843680798005238
11,0.7861999999999998,0.7084620000000003,0.858022,0.784228,0.6992240000000001,0.716358,0.7798579999999999,0.7318133333333333,17.895102922187117,11.687369220714851,7.909769176491711,12.497413773131228,19.35582405441059,14.08207985271483,10.678329974681139,14.70541129393552
12,0.6611319999999998,0.7012520000000001,0.8520519999999999,0.7381453333333333,0.6053520000000002,0.703944,0.773926,0.6944073333333334,22.70519747046049,10.077990116553918,8.20696867689542,13.663385421303277,19.02393582507663,12.259957479459942,9.674289937209483,13.652727747248685
